Iin, I2
0.0191991991992,-0.00295
0.0192192192192,-0.00295
0.0192392392392,-0.00295
0.0192592592593,-0.00295
0.0192792792793,-0.00295
0.0192992992993,-0.00295
0.0193193193193,-0.00295
0.0193393393393,-0.00295
0.0193593593594,-0.00295
0.0193793793794,-0.00295
0.0193993993994,-0.00295
0.0194194194194,-0.00295
0.0194394394394,-0.00295
0.0194594594595,-0.00295
0.0194794794795,-0.00295
0.0194994994995,-0.00295
0.0195195195195,-0.00295
0.0195395395395,-0.00295
0.0195595595596,-0.00295
0.0195795795796,-0.00295
0.0195995995996,-0.00295
0.0196196196196,-0.00295
0.0196396396396,-0.00295
0.0196596596597,-0.00295
0.0196796796797,-0.00295
0.0196996996997,-0.00295
0.0197197197197,-0.00295
0.0197397397397,-0.00295
0.0197597597598,-0.00295
0.0197797797798,-0.00295
0.0197997997998,-0.00295
0.0198198198198,-0.00295
0.0198398398398,-0.00295
0.0198598598599,-0.00295
0.0198798798799,-0.00295
0.0198998998999,-0.00295
0.0199199199199,-0.00295
0.0199399399399,-0.00295
0.01995995996,-0.00295
0.01997997998,-0.00295
0.02,-0.00295
